api,language,knowledge_type,post_id,post,contain_knowledge
Manifest,Android,directive,66003061,"<p>A manifest(excluding the ones in <code>.repo/local_manifests</code>), which is <code>default.xml</code> in your case, has a <code>default</code> element.</p>
<pre><code>&lt;default revision=&quot;refs/tags/android-11.0.0_r27&quot;
           remote=&quot;aosp&quot;
           sync-j=&quot;4&quot; /&gt;
</code></pre>
<p>If a <code>project</code> element does not have its own <code>revision</code> or <code>upstream</code>, the one in the <code>default</code> element, <code>revision=&quot;refs/tags/android-11.0.0_r27&quot;</code>,  is used. It's the same for other attributes. The <code>project</code> does not have its own <code>remote</code> and <code>sync-j</code> either, so the ones in <code>default</code> are used.</p>
<p>For more details, you could read the document under <code>.repo/repo/docs</code>.</p>
",1
Manifest,Android,directive,61629833,"<p>If you target Android 10 (API level 29) or higher, set the value of <code>requestLegacyExternalStorage</code> to <code>true</code> in your app's manifest file:</p>

<p><a href=""https://developer.android.com/training/data-storage/compatibility"" rel=""noreferrer"">Documentation</a></p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;manifest xmlns:android=""http://schemas.android.com/apk/res/android""
    package=""com.example.appname""
    android:installLocation=""auto""&gt;

    &lt;application
        android:allowBackup=""true""
        android:icon=""@mipmap/ic_launcher""
        android:label=""@string/app_name""
        android:requestLegacyExternalStorage=""true""
        android:roundIcon=""@mipmap/ic_launcher_round""
        android:supportsRtl=""true""
        android:theme=""@style/AppTheme.NoActionBar""&gt;

        &lt;activity android:name="".activities.MainActivity""&gt;
            &lt;intent-filter&gt;
                &lt;action android:name=""android.intent.action.MAIN"" /&gt;

                &lt;category android:name=""android.intent.category.LAUNCHER"" /&gt;
            &lt;/intent-filter&gt;
        &lt;/activity&gt;


    &lt;/application&gt;

&lt;/manifest&gt;
</code></pre>
",1
Manifest,Android,directive,72892275,"<p>Solution 1:</p>
<p>Setting <code>manifestPlaceholders</code> manually in our <code>app/build.gradle</code>:</p>
<pre><code>android {
⋮
defaultConfig {
   ⋮
    // Add This line
    manifestPlaceholders = [applicationName: &quot;android.app.Application&quot;]
   }
   ⋮
 }
</code></pre>
<p>Solution 2 :
Add this code in <code>app/build.gradle</code> :</p>
<pre><code>    buildTypes {
    release {
        manifestPlaceholders = [applicationName: &quot;android.app.Application&quot;]
    }

    debug {
        manifestPlaceholders = [applicationName: &quot;android.app.Application&quot;]
    }
    build{
        manifestPlaceholders = [applicationName: &quot;android.app.Application&quot;]
    }
  }
</code></pre>
",1
Manifest,Android,directive,64398304,"<p>The manifest folder is automatically created when a new project is started in Android Studio.</p>
<p>It is likely you need to change the 'view mode' in the project window. You have some options:</p>
<p>Option 1:</p>
<ol>
<li>Navigate to the Project Window. (You can press &quot;Alt + 1&quot; (win/nix) / &quot;Command + 1&quot; (mac) on your keyboard OR go to View --&gt; Tool Windows --&gt; Project.)</li>
<li>From there select the small drop down menu at the top left of the project window. It will likely say &quot;Android&quot;, &quot;Project&quot; or &quot;Packages&quot;.</li>
<li>Select &quot;Android&quot;.</li>
<li>Extend the &quot;app&quot; hierarchy. You should then see a &quot;manifests&quot; folder.</li>
</ol>
<p><a href=""https://i.sstatic.net/N88vS.jpg"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/N88vS.jpg"" alt=""Manifest Selection"" /></a></p>
<p>Option 2:</p>
<ol>
<li>Press &quot;Ctrl + Shift + N&quot; (win/nix) / &quot;Command + Shift + O&quot; (mac).</li>
<li>Type &quot;manifest&quot;.</li>
<li>You will see the manifest file listed.</li>
</ol>
<p>Also try:</p>
<p>Reset the cache to rebuild the project hierarchy. Go to: File --&gt; Invalidate Caches / Restart</p>
",0
Manifest,Android,pattern,75280615,"<p>Remove manifestPlaceholders from the defaultConfig on the build.gradle
<code>defaultConfig {  manifestPlaceholders = [API_KEY: &quot;$process.env.REACT_NATIVE_PLACES_API_KEY&quot;] }</code></p>
<p>Insert the env file <code>API_KEY=&lt;your value&gt;</code> and use it in the AndroidManifest.xml</p>
<pre><code>&lt;meta-data android:name=&quot;com.google.android.geo.API_KEY&quot; android:value=&quot;@string/API_KEY&quot; /&gt;
</code></pre>
",1
Manifest,Android,pattern,63176164,"<p><code>Application manifest</code> can refer to both the <code>build.gradle</code> declaration or a definition in an android manifest (<a href=""https://developer.android.com/studio/publish/versioning#appversioning"" rel=""nofollow noreferrer"">https://developer.android.com/studio/publish/versioning#appversioning</a>):</p>
<blockquote>
<p>Note: If your app defines the app version directly in the  element, the version values in the Gradle build file will override the settings in the manifest. Additionally, defining these settings in the Gradle build files allows you to specify different values for different versions of your app. For greater flexibility and to avoid potential overwriting when the manifest is merged, you should remove these attributes from the  element and define your version settings in the Gradle build files instead.</p>
</blockquote>
<p>It looks like ARCore can't find the metadata in your APK. It's possible that the minSdkVersion is placed in the wrong place; it's hard to tell without the entire build file.</p>
<p>You can use <a href=""https://developer.android.com/studio/build/apk-analyzer"" rel=""nofollow noreferrer"">Android Studio's APK Analyzer</a> to find out which metadata is present in your generated <code>AndroidManifest.xml</code>.</p>
",1
Manifest,Android,pattern,77701931,"<p>Use @Preview(apiLevel = 33), like below</p>
<pre><code>@Preview(apiLevel = 33)
@Composable
fun YourComposablePreview() {
    ...
}
</code></pre>
",0
Manifest,Android,pattern,61684906,"<pre><code>path=""/trovata/update/${applicationId}/""
</code></pre>

<p><code>${applicationId}</code> only turns into your application ID in <code>AndroidManifest.xml</code>. You cannot use manifest placeholders in resource files. So, replace <code>${applicationId}</code> with your actual application ID.</p>
",1
Manifest,Android,pattern,61624380,"<p>Your manifest is missing the activity, change it to:</p>

<p><code>AndroidManifest.xml:</code></p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;manifest xmlns:android=""http://schemas.android.com/apk/res/android""
    package=""com.jonathan.vrtest3""&gt;

    &lt;application
        android:allowBackup=""true""
        android:icon=""@mipmap/ic_launcher""
        android:label=""@string/app_name""
        android:roundIcon=""@mipmap/ic_launcher_round""
        android:supportsRtl=""true""
        android:theme=""@style/AppTheme""&gt;
        &lt;activity android:name=""com.unity3d.player.UnityPlayerActivity"" &gt;
            &lt;intent-filter&gt;
                &lt;action android:name=""android.intent.action.DEFAULT"" /&gt;
            &lt;/intent-filter&gt;
        &lt;/activity&gt;
        &lt;activity android:name="".GameActivity""/&gt;
        &lt;activity android:name="".MainActivity""&gt;
            &lt;intent-filter&gt;
                &lt;action android:name=""android.intent.action.MAIN"" /&gt;

                &lt;category android:name=""android.intent.category.LAUNCHER"" /&gt;
            &lt;/intent-filter&gt;
        &lt;/activity&gt;
    &lt;/application&gt;

&lt;/manifest&gt;
</code></pre>

<p>and start the unity activity from another activity by chaining the intent with:</p>

<p><code>GameActivity.java:</code></p>

<pre><code>class GamesActivity extends AppCompatActivity {

    @Override
    public void onCreate(Bundle savedInstanceState, PersistableBundle persistentState) {
    super.onCreate(savedInstanceState, persistentState);

    Intent intent = new Intent(this, UnityPlayerActivity.class);
    startActivity(intent);
}
</code></pre>

<p>}</p>
",1
Manifest,Android,pattern,71250037,"<p>You can add the <code>appAuthRedirectScheme</code> attributes to the <code>manifestPlaceholders</code> instead of replacing the whole array, by using <code>+=</code> instead of <code>=</code></p>
<p>Example :</p>
<pre><code>defaultConfig {
    ...
    manifestPlaceholders += [appAuthRedirectScheme: &quot;com.example.multi_delivery_app&quot;]
}
</code></pre>
",1
Manifest,Android,pattern,77534889,"<p>For Android 11 (R) and above, add the permission to the app’s manifest file.</p>
<pre><code>&lt;uses-permission android:name=&quot;android.permission.MANAGE_EXTERNAL_STORAGE&quot;/&gt;
</code></pre>
<p>For Android Versions Below 11, add:</p>
<pre><code>&lt;uses-permission android:name=&quot;android.permission.READ_EXTERNAL_STORAGE&quot; /&gt;
</code></pre>
<p>Check For Permissions At Runtime</p>
<pre><code>public void checkStoragePermissions(){
    if(Build.VERSION.SDK_INT &gt;= Build.VERSION_CODES.R){
        //Android is 11 (R) or above
        try {
            Intent intent = new Intent();
            intent.setAction(Settings.ACTION_MANAGE_APP_ALL_FILES_ACCESS_PERMISSION);
            Uri uri = Uri.fromParts(&quot;package&quot;, this.getPackageName(), null);
            intent.setData(uri);
            storageActivityResultLauncher.launch(intent);
        } catch (Exception e) {
            Intent intent = new Intent();
            intent.setAction(Settings.ACTION_MANAGE_ALL_FILES_ACCESS_PERMISSION);
            storageActivityResultLauncher.launch(intent);
        }
    }else {
        //Below android 11
        Dexter.withContext(MainActivity.this).withPermission(Manifest.permission.READ_EXTERNAL_STORAGE)
            .withListener(new PermissionListener() {
                @Override
                public void onPermissionGranted(PermissionGrantedResponse permissionGrantedResponse) {
                    displayPdf();
                }

                @Override
                public void onPermissionDenied(PermissionDeniedResponse permissionDeniedResponse) {
                    Toast.makeText(MainActivity.this, &quot;Permission is Required&quot;, Toast.LENGTH_SHORT).show();
                }

                @Override
                public void onPermissionRationaleShouldBeShown(PermissionRequest permissionRequest, PermissionToken permissionToken) {
                    permissionToken.continuePermissionRequest();
                }
            }).check();
    }
}

private ActivityResultLauncher&lt;Intent&gt; storageActivityResultLauncher =
        registerForActivityResult(new ActivityResultContracts.StartActivityForResult(),
                new ActivityResultCallback&lt;ActivityResult&gt;() {

                    @Override
                    public void onActivityResult(ActivityResult o) {
                        if(Build.VERSION.SDK_INT &gt;= Build.VERSION_CODES.R) {
                            //Android is 11 (R) or above
                            if(Environment.isExternalStorageManager()) {
                                //Manage External Storage Permissions Granted
                                displayPdf();
                            } else {
                                Toast.makeText(MainActivity.this, &quot;Storage Permissions Denied&quot;, Toast.LENGTH_SHORT).show();
                            }
                        }
                    }
                });
</code></pre>
",1
Manifest,Android,pattern,77391378,"<p>To comply with <a href=""https://developer.android.com/training/package-visibility"" rel=""nofollow noreferrer"">package visibility rules on Android 11 and higher</a>, you will need a <code>&lt;queries&gt;</code> element as a child of the root <code>&lt;manifest&gt;</code> element, something like:</p>
<pre class=""lang-xml prettyprint-override""><code>&lt;queries&gt;
    &lt;intent&gt;
        &lt;action android:name=&quot;android.intent.action.MEDIA_BUTTON&quot; /&gt;
    &lt;/intent&gt;
&lt;/queries&gt;
</code></pre>
",1
Manifest,Android,pattern,77498382,"<p>Remove package element from manifest and insert it into build.gradle(:app) as namespace:</p>
<p>android {
...
...
namespace 'your.package.name'
}</p>
",1
Manifest,Android,pattern,65337563,"<p>Apart from the credentials being correctly added to your AndroidManifest.xml file, you also need to ensure that the application package name matches exactly (both in the manifest and the application gradle file).</p>
<p>build.gradle (app):</p>
<pre><code>android {
    ...

    defaultConfig {
        applicationId &quot;PACKAGE NAME&quot;
    ...
    }
    ...
}
</code></pre>
<p>AndroidManifest.xml:</p>
<pre><code>&lt;?xml version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
    &lt;manifest xmlns:android=&quot;http://schemas.android.com/apk/res/android&quot;
              xmlns:tools=&quot;http://schemas.android.com/tools&quot;
              package=&quot;PACKAGE NAME&quot;&gt;
...
    &lt;meta-data
        android:name=&quot;com.here.android.maps.appid&quot;
        android:value=&quot;APP ID&quot; /&gt;
    &lt;meta-data
        android:name=&quot;com.here.android.maps.apptoken&quot;
        android:value=&quot;APP CODE&quot; /&gt;
    &lt;meta-data
        android:name=&quot;com.here.android.maps.license.key&quot;
        android:value=&quot;LICENSE KEY&quot; /&gt;
</code></pre>
<p><a href=""https://i.sstatic.net/I1YJJ.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/I1YJJ.png"" alt=""Here SDK Credentials"" /></a></p>
",1
Manifest,Android,environment,75280615,"<p>Remove manifestPlaceholders from the defaultConfig on the build.gradle
<code>defaultConfig {  manifestPlaceholders = [API_KEY: &quot;$process.env.REACT_NATIVE_PLACES_API_KEY&quot;] }</code></p>
<p>Insert the env file <code>API_KEY=&lt;your value&gt;</code> and use it in the AndroidManifest.xml</p>
<pre><code>&lt;meta-data android:name=&quot;com.google.android.geo.API_KEY&quot; android:value=&quot;@string/API_KEY&quot; /&gt;
</code></pre>
",1
Manifest,Android,environment,63176164,"<p><code>Application manifest</code> can refer to both the <code>build.gradle</code> declaration or a definition in an android manifest (<a href=""https://developer.android.com/studio/publish/versioning#appversioning"" rel=""nofollow noreferrer"">https://developer.android.com/studio/publish/versioning#appversioning</a>):</p>
<blockquote>
<p>Note: If your app defines the app version directly in the  element, the version values in the Gradle build file will override the settings in the manifest. Additionally, defining these settings in the Gradle build files allows you to specify different values for different versions of your app. For greater flexibility and to avoid potential overwriting when the manifest is merged, you should remove these attributes from the  element and define your version settings in the Gradle build files instead.</p>
</blockquote>
<p>It looks like ARCore can't find the metadata in your APK. It's possible that the minSdkVersion is placed in the wrong place; it's hard to tell without the entire build file.</p>
<p>You can use <a href=""https://developer.android.com/studio/build/apk-analyzer"" rel=""nofollow noreferrer"">Android Studio's APK Analyzer</a> to find out which metadata is present in your generated <code>AndroidManifest.xml</code>.</p>
",1
Manifest,Android,environment,77534889,"<p>For Android 11 (R) and above, add the permission to the app’s manifest file.</p>
<pre><code>&lt;uses-permission android:name=&quot;android.permission.MANAGE_EXTERNAL_STORAGE&quot;/&gt;
</code></pre>
<p>For Android Versions Below 11, add:</p>
<pre><code>&lt;uses-permission android:name=&quot;android.permission.READ_EXTERNAL_STORAGE&quot; /&gt;
</code></pre>
<p>Check For Permissions At Runtime</p>
<pre><code>public void checkStoragePermissions(){
    if(Build.VERSION.SDK_INT &gt;= Build.VERSION_CODES.R){
        //Android is 11 (R) or above
        try {
            Intent intent = new Intent();
            intent.setAction(Settings.ACTION_MANAGE_APP_ALL_FILES_ACCESS_PERMISSION);
            Uri uri = Uri.fromParts(&quot;package&quot;, this.getPackageName(), null);
            intent.setData(uri);
            storageActivityResultLauncher.launch(intent);
        } catch (Exception e) {
            Intent intent = new Intent();
            intent.setAction(Settings.ACTION_MANAGE_ALL_FILES_ACCESS_PERMISSION);
            storageActivityResultLauncher.launch(intent);
        }
    }else {
        //Below android 11
        Dexter.withContext(MainActivity.this).withPermission(Manifest.permission.READ_EXTERNAL_STORAGE)
            .withListener(new PermissionListener() {
                @Override
                public void onPermissionGranted(PermissionGrantedResponse permissionGrantedResponse) {
                    displayPdf();
                }

                @Override
                public void onPermissionDenied(PermissionDeniedResponse permissionDeniedResponse) {
                    Toast.makeText(MainActivity.this, &quot;Permission is Required&quot;, Toast.LENGTH_SHORT).show();
                }

                @Override
                public void onPermissionRationaleShouldBeShown(PermissionRequest permissionRequest, PermissionToken permissionToken) {
                    permissionToken.continuePermissionRequest();
                }
            }).check();
    }
}

private ActivityResultLauncher&lt;Intent&gt; storageActivityResultLauncher =
        registerForActivityResult(new ActivityResultContracts.StartActivityForResult(),
                new ActivityResultCallback&lt;ActivityResult&gt;() {

                    @Override
                    public void onActivityResult(ActivityResult o) {
                        if(Build.VERSION.SDK_INT &gt;= Build.VERSION_CODES.R) {
                            //Android is 11 (R) or above
                            if(Environment.isExternalStorageManager()) {
                                //Manage External Storage Permissions Granted
                                displayPdf();
                            } else {
                                Toast.makeText(MainActivity.this, &quot;Storage Permissions Denied&quot;, Toast.LENGTH_SHORT).show();
                            }
                        }
                    }
                });
</code></pre>
",1
Manifest,Android,environment,77701931,"<p>Use @Preview(apiLevel = 33), like below</p>
<pre><code>@Preview(apiLevel = 33)
@Composable
fun YourComposablePreview() {
    ...
}
</code></pre>
",0
Manifest,Android,environment,66003061,"<p>A manifest(excluding the ones in <code>.repo/local_manifests</code>), which is <code>default.xml</code> in your case, has a <code>default</code> element.</p>
<pre><code>&lt;default revision=&quot;refs/tags/android-11.0.0_r27&quot;
           remote=&quot;aosp&quot;
           sync-j=&quot;4&quot; /&gt;
</code></pre>
<p>If a <code>project</code> element does not have its own <code>revision</code> or <code>upstream</code>, the one in the <code>default</code> element, <code>revision=&quot;refs/tags/android-11.0.0_r27&quot;</code>,  is used. It's the same for other attributes. The <code>project</code> does not have its own <code>remote</code> and <code>sync-j</code> either, so the ones in <code>default</code> are used.</p>
<p>For more details, you could read the document under <code>.repo/repo/docs</code>.</p>
",0
Manifest,Android,environment,61684906,"<pre><code>path=""/trovata/update/${applicationId}/""
</code></pre>

<p><code>${applicationId}</code> only turns into your application ID in <code>AndroidManifest.xml</code>. You cannot use manifest placeholders in resource files. So, replace <code>${applicationId}</code> with your actual application ID.</p>
",1
Manifest,Android,environment,71250037,"<p>You can add the <code>appAuthRedirectScheme</code> attributes to the <code>manifestPlaceholders</code> instead of replacing the whole array, by using <code>+=</code> instead of <code>=</code></p>
<p>Example :</p>
<pre><code>defaultConfig {
    ...
    manifestPlaceholders += [appAuthRedirectScheme: &quot;com.example.multi_delivery_app&quot;]
}
</code></pre>
",1
Manifest,Android,environment,77391378,"<p>To comply with <a href=""https://developer.android.com/training/package-visibility"" rel=""nofollow noreferrer"">package visibility rules on Android 11 and higher</a>, you will need a <code>&lt;queries&gt;</code> element as a child of the root <code>&lt;manifest&gt;</code> element, something like:</p>
<pre class=""lang-xml prettyprint-override""><code>&lt;queries&gt;
    &lt;intent&gt;
        &lt;action android:name=&quot;android.intent.action.MEDIA_BUTTON&quot; /&gt;
    &lt;/intent&gt;
&lt;/queries&gt;
</code></pre>
",1
Manifest,Android,environment,65337563,"<p>Apart from the credentials being correctly added to your AndroidManifest.xml file, you also need to ensure that the application package name matches exactly (both in the manifest and the application gradle file).</p>
<p>build.gradle (app):</p>
<pre><code>android {
    ...

    defaultConfig {
        applicationId &quot;PACKAGE NAME&quot;
    ...
    }
    ...
}
</code></pre>
<p>AndroidManifest.xml:</p>
<pre><code>&lt;?xml version=&quot;1.0&quot; encoding=&quot;utf-8&quot;?&gt;
    &lt;manifest xmlns:android=&quot;http://schemas.android.com/apk/res/android&quot;
              xmlns:tools=&quot;http://schemas.android.com/tools&quot;
              package=&quot;PACKAGE NAME&quot;&gt;
...
    &lt;meta-data
        android:name=&quot;com.here.android.maps.appid&quot;
        android:value=&quot;APP ID&quot; /&gt;
    &lt;meta-data
        android:name=&quot;com.here.android.maps.apptoken&quot;
        android:value=&quot;APP CODE&quot; /&gt;
    &lt;meta-data
        android:name=&quot;com.here.android.maps.license.key&quot;
        android:value=&quot;LICENSE KEY&quot; /&gt;
</code></pre>
<p><a href=""https://i.sstatic.net/I1YJJ.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/I1YJJ.png"" alt=""Here SDK Credentials"" /></a></p>
",1
Manifest,Android,environment,61629833,"<p>If you target Android 10 (API level 29) or higher, set the value of <code>requestLegacyExternalStorage</code> to <code>true</code> in your app's manifest file:</p>

<p><a href=""https://developer.android.com/training/data-storage/compatibility"" rel=""noreferrer"">Documentation</a></p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;manifest xmlns:android=""http://schemas.android.com/apk/res/android""
    package=""com.example.appname""
    android:installLocation=""auto""&gt;

    &lt;application
        android:allowBackup=""true""
        android:icon=""@mipmap/ic_launcher""
        android:label=""@string/app_name""
        android:requestLegacyExternalStorage=""true""
        android:roundIcon=""@mipmap/ic_launcher_round""
        android:supportsRtl=""true""
        android:theme=""@style/AppTheme.NoActionBar""&gt;

        &lt;activity android:name="".activities.MainActivity""&gt;
            &lt;intent-filter&gt;
                &lt;action android:name=""android.intent.action.MAIN"" /&gt;

                &lt;category android:name=""android.intent.category.LAUNCHER"" /&gt;
            &lt;/intent-filter&gt;
        &lt;/activity&gt;


    &lt;/application&gt;

&lt;/manifest&gt;
</code></pre>
",1
Manifest,Android,alternative,75280615,"<p>Remove manifestPlaceholders from the defaultConfig on the build.gradle
<code>defaultConfig {  manifestPlaceholders = [API_KEY: &quot;$process.env.REACT_NATIVE_PLACES_API_KEY&quot;] }</code></p>
<p>Insert the env file <code>API_KEY=&lt;your value&gt;</code> and use it in the AndroidManifest.xml</p>
<pre><code>&lt;meta-data android:name=&quot;com.google.android.geo.API_KEY&quot; android:value=&quot;@string/API_KEY&quot; /&gt;
</code></pre>
",0
Manifest,Android,alternative,77701931,"<p>Use @Preview(apiLevel = 33), like below</p>
<pre><code>@Preview(apiLevel = 33)
@Composable
fun YourComposablePreview() {
    ...
}
</code></pre>
",0
Manifest,Android,alternative,71250037,"<p>You can add the <code>appAuthRedirectScheme</code> attributes to the <code>manifestPlaceholders</code> instead of replacing the whole array, by using <code>+=</code> instead of <code>=</code></p>
<p>Example :</p>
<pre><code>defaultConfig {
    ...
    manifestPlaceholders += [appAuthRedirectScheme: &quot;com.example.multi_delivery_app&quot;]
}
</code></pre>
",1
Manifest,Android,alternative,63176164,"<p><code>Application manifest</code> can refer to both the <code>build.gradle</code> declaration or a definition in an android manifest (<a href=""https://developer.android.com/studio/publish/versioning#appversioning"" rel=""nofollow noreferrer"">https://developer.android.com/studio/publish/versioning#appversioning</a>):</p>
<blockquote>
<p>Note: If your app defines the app version directly in the  element, the version values in the Gradle build file will override the settings in the manifest. Additionally, defining these settings in the Gradle build files allows you to specify different values for different versions of your app. For greater flexibility and to avoid potential overwriting when the manifest is merged, you should remove these attributes from the  element and define your version settings in the Gradle build files instead.</p>
</blockquote>
<p>It looks like ARCore can't find the metadata in your APK. It's possible that the minSdkVersion is placed in the wrong place; it's hard to tell without the entire build file.</p>
<p>You can use <a href=""https://developer.android.com/studio/build/apk-analyzer"" rel=""nofollow noreferrer"">Android Studio's APK Analyzer</a> to find out which metadata is present in your generated <code>AndroidManifest.xml</code>.</p>
",0
Manifest,Android,alternative,77391378,"<p>To comply with <a href=""https://developer.android.com/training/package-visibility"" rel=""nofollow noreferrer"">package visibility rules on Android 11 and higher</a>, you will need a <code>&lt;queries&gt;</code> element as a child of the root <code>&lt;manifest&gt;</code> element, something like:</p>
<pre class=""lang-xml prettyprint-override""><code>&lt;queries&gt;
    &lt;intent&gt;
        &lt;action android:name=&quot;android.intent.action.MEDIA_BUTTON&quot; /&gt;
    &lt;/intent&gt;
&lt;/queries&gt;
</code></pre>
",0
Manifest,Android,alternative,61684906,"<pre><code>path=""/trovata/update/${applicationId}/""
</code></pre>

<p><code>${applicationId}</code> only turns into your application ID in <code>AndroidManifest.xml</code>. You cannot use manifest placeholders in resource files. So, replace <code>${applicationId}</code> with your actual application ID.</p>
",1
Manifest,Android,alternative,61624380,"<p>Your manifest is missing the activity, change it to:</p>

<p><code>AndroidManifest.xml:</code></p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;manifest xmlns:android=""http://schemas.android.com/apk/res/android""
    package=""com.jonathan.vrtest3""&gt;

    &lt;application
        android:allowBackup=""true""
        android:icon=""@mipmap/ic_launcher""
        android:label=""@string/app_name""
        android:roundIcon=""@mipmap/ic_launcher_round""
        android:supportsRtl=""true""
        android:theme=""@style/AppTheme""&gt;
        &lt;activity android:name=""com.unity3d.player.UnityPlayerActivity"" &gt;
            &lt;intent-filter&gt;
                &lt;action android:name=""android.intent.action.DEFAULT"" /&gt;
            &lt;/intent-filter&gt;
        &lt;/activity&gt;
        &lt;activity android:name="".GameActivity""/&gt;
        &lt;activity android:name="".MainActivity""&gt;
            &lt;intent-filter&gt;
                &lt;action android:name=""android.intent.action.MAIN"" /&gt;

                &lt;category android:name=""android.intent.category.LAUNCHER"" /&gt;
            &lt;/intent-filter&gt;
        &lt;/activity&gt;
    &lt;/application&gt;

&lt;/manifest&gt;
</code></pre>

<p>and start the unity activity from another activity by chaining the intent with:</p>

<p><code>GameActivity.java:</code></p>

<pre><code>class GamesActivity extends AppCompatActivity {

    @Override
    public void onCreate(Bundle savedInstanceState, PersistableBundle persistentState) {
    super.onCreate(savedInstanceState, persistentState);

    Intent intent = new Intent(this, UnityPlayerActivity.class);
    startActivity(intent);
}
</code></pre>

<p>}</p>
",0
Manifest,Android,alternative,77534889,"<p>For Android 11 (R) and above, add the permission to the app’s manifest file.</p>
<pre><code>&lt;uses-permission android:name=&quot;android.permission.MANAGE_EXTERNAL_STORAGE&quot;/&gt;
</code></pre>
<p>For Android Versions Below 11, add:</p>
<pre><code>&lt;uses-permission android:name=&quot;android.permission.READ_EXTERNAL_STORAGE&quot; /&gt;
</code></pre>
<p>Check For Permissions At Runtime</p>
<pre><code>public void checkStoragePermissions(){
    if(Build.VERSION.SDK_INT &gt;= Build.VERSION_CODES.R){
        //Android is 11 (R) or above
        try {
            Intent intent = new Intent();
            intent.setAction(Settings.ACTION_MANAGE_APP_ALL_FILES_ACCESS_PERMISSION);
            Uri uri = Uri.fromParts(&quot;package&quot;, this.getPackageName(), null);
            intent.setData(uri);
            storageActivityResultLauncher.launch(intent);
        } catch (Exception e) {
            Intent intent = new Intent();
            intent.setAction(Settings.ACTION_MANAGE_ALL_FILES_ACCESS_PERMISSION);
            storageActivityResultLauncher.launch(intent);
        }
    }else {
        //Below android 11
        Dexter.withContext(MainActivity.this).withPermission(Manifest.permission.READ_EXTERNAL_STORAGE)
            .withListener(new PermissionListener() {
                @Override
                public void onPermissionGranted(PermissionGrantedResponse permissionGrantedResponse) {
                    displayPdf();
                }

                @Override
                public void onPermissionDenied(PermissionDeniedResponse permissionDeniedResponse) {
                    Toast.makeText(MainActivity.this, &quot;Permission is Required&quot;, Toast.LENGTH_SHORT).show();
                }

                @Override
                public void onPermissionRationaleShouldBeShown(PermissionRequest permissionRequest, PermissionToken permissionToken) {
                    permissionToken.continuePermissionRequest();
                }
            }).check();
    }
}

private ActivityResultLauncher&lt;Intent&gt; storageActivityResultLauncher =
        registerForActivityResult(new ActivityResultContracts.StartActivityForResult(),
                new ActivityResultCallback&lt;ActivityResult&gt;() {

                    @Override
                    public void onActivityResult(ActivityResult o) {
                        if(Build.VERSION.SDK_INT &gt;= Build.VERSION_CODES.R) {
                            //Android is 11 (R) or above
                            if(Environment.isExternalStorageManager()) {
                                //Manage External Storage Permissions Granted
                                displayPdf();
                            } else {
                                Toast.makeText(MainActivity.this, &quot;Storage Permissions Denied&quot;, Toast.LENGTH_SHORT).show();
                            }
                        }
                    }
                });
</code></pre>
",0
Manifest,Android,alternative,70596209,"<p>Use <code>CacheDataSource.Factory()</code> instead of <code>CacheDataSourceFactory</code> and <code>StandaloneDatabaseProvider</code> instead of <code>ExoDatabaseProvider</code>.</p>
",0
Manifest,Android,alternative,77498382,"<p>Remove package element from manifest and insert it into build.gradle(:app) as namespace:</p>
<p>android {
...
...
namespace 'your.package.name'
}</p>
",1
UUID,Java,functionality,74326171,"<p>.class file is byte code to be interpreted by a Java Virtual Machine, which will „map“ it to instructions specific for the underlying operating system (OS) and CPU. Therefore, Java byte code (.class) will run on any operating system and CPU providing a JVM. That includes (but is not limited to) Windows, MacOS and Linux.</p>
<p>.exe file are specific to a single target OS and CPU, usually Windows.</p>
",0
UUID,Java,functionality,73144845,"<p>The point of UUIDs is that it doesn't matter who generates them and there is no state you need to worry about (i.e. the chance that 2 separate systems both generating random UUIDs happen to generate identical UUIDs, rounds down to zero). Hence, let MySQL generate it. Or let java generate it. Whatever is more convenient. There is no inherent drawback to either form.</p>
",0
UUID,Java,functionality,77492368,"<p>The &quot;problem&quot; is that the id is auto generated, because of the annotation @GeneratedValue. When you call 'orderRepository.save(order2);' the id value you passed when building the order is ignored and a new UUID is automatically generated.</p>
<p>You should not set the id for order, since it's auto generated by the persistence layer.</p>
",0
